Provider|Level|Event ID|Version|Channel|Task|Opcode|Keyword|Message
Microsoft-Windows-COM-RundownInstrumentation|Information|1|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|2|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|3|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|4|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|5|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|6|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|7|1|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|8|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|9|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|10|1|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|12|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|13|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|14|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|15|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|21|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|22|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|23|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
Microsoft-Windows-COM-RundownInstrumentation|Information|24|0|Microsoft-Windows-COM/RundownInstrumentation|RundownInstrumentation||RundownInstrumentation|
