Provider|Event ID|Channel|Message
Microsoft-User Experience Virtualization-SQM Uploader|1|Operational|
Microsoft-User Experience Virtualization-SQM Uploader|2|Operational|
Microsoft-User Experience Virtualization-SQM Uploader|3|Debug|An error occurred while initializing COM.Error: {hresult}
Microsoft-User Experience Virtualization-SQM Uploader|4|Debug|An error occurred while uploading the SQM data files.Error: {WString1}
Microsoft-User Experience Virtualization-SQM Uploader|5|Operational|
Microsoft-User Experience Virtualization-SQM Uploader|6|Debug|SQM data file {filename} was successfully uploaded (HTTP response {http}).
Microsoft-User Experience Virtualization-SQM Uploader|7|Debug|There was an error ({hr}) uploading SQM data file {filename} (HTTP response {http})
Microsoft-User Experience Virtualization-SQM Uploader|8|Operational|There was an error uploading the SQM data files.SQMAPI error code: {error}
Microsoft-User Experience Virtualization-SQM Uploader|9|Operational|
Microsoft-User Experience Virtualization-SQM Uploader|10|Debug|An error of type std::exception occurred while uploading the SQM data files.Error: {String1}
Microsoft-User Experience Virtualization-SQM Uploader|11|Debug|
Microsoft-User Experience Virtualization-SQM Uploader|12|Operational|{uint32} SQM data file(s) will be uploaded.
Microsoft-User Experience Virtualization-SQM Uploader|13|Debug|SQM data files matching the following pattern will be uploaded: "{WString1}"
Microsoft-User Experience Virtualization-SQM Uploader|14|Debug|The SQM library could not be initialized due to the following error: {error}
Microsoft-User Experience Virtualization-SQM Uploader|108|Debug|
Microsoft-User Experience Virtualization-SQM Uploader|268|Operational|
Microsoft-User Experience Virtualization-SQM Uploader|2566|Debug|
