Provider,Level,Event ID,Version,Channel,Task,Opcode,Keyword,Message
Microsoft-Windows-MSSHAV-SHV,Information,101,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,SHVInitialize,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,102,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,SHVInitialize,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,103,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,SHCInitialize,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,104,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,SHCInitialize,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,105,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,SHVUnInitialize,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,106,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,SHVUnInitialize,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,107,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,SHCUnInitialize,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,108,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,SHCUnInitialize,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,109,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,ProcessSOHRequestSHV,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,110,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,ProcessSOHRequestSHV,Stop,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,111,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,ProcessSOHRequestSHVWorkItem,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,112,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,ProcessSOHRequestSHVWorkItem,Stop,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,113,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,ProcessSOHRequestSHC,Start,MSShv,
Microsoft-Windows-MSSHAV-SHV,Information,114,0,Microsoft-Windows-MSSHAV-SHV/Diagnostic,ProcessSOHRequestSHC,Stop,MSShv,
Microsoft-Windows-MSSHAV-SHV,Error,115,0,Microsoft-Windows-MSSHAV-SHV/Operational,,Stop,MSShv,
