Provider|Level|Event ID|Version|Channel|Task|Opcode|Keyword|Message
Microsoft-Windows-Immersive-Shell-API|Information|1601|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_GetItem|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1602|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_GetItem|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1603|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_EnumItems|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1604|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_EnumItems|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1605|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Modify|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1606|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Modify|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1607|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_AppendNewItem|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1608|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_AppendNewItem|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1609|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_MoveItemAfter|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1610|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_MoveItemAfter|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1611|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_MoveGroup|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1612|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_MoveGroup|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1613|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Commit|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1614|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Commit|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1615|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_RemoveItem|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1616|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_RemoveItem|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1617|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_PurgeRemovedItems|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1618|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_PurgeRemovedItems|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1619|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_PurgeRemovedItems|||
Microsoft-Windows-Immersive-Shell-API|Information|1621|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_EnsureCache|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1622|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_EnsureCache|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1623|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_EnsureCache|||
Microsoft-Windows-Immersive-Shell-API|Information|1624|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_EnsureCache|||
Microsoft-Windows-Immersive-Shell-API|Information|1625|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Load|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1626|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Load|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1627|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Load|||
Microsoft-Windows-Immersive-Shell-API|Information|1629|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Save|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1630|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Save|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1631|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Save|||
Microsoft-Windows-Immersive-Shell-API|Information|1633|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_StoreBackup|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1634|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_StoreBackup|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1635|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Rebalance|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1636|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Rebalance|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1637|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_Rebalance|||
Microsoft-Windows-Immersive-Shell-API|Information|1638|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_ChangeItemTileSize|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1639|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_ChangeItemTileSize|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1640|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_ChangeItemView|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1641|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_ChangeItemView|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1642|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_ChangeItemAppState|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1643|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_ChangeItemAppState|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1644|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_ReplaceItem|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1645|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_ReplaceItem|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1646|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_SetGroupName|Start||
Microsoft-Windows-Immersive-Shell-API|Information|1647|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_SetGroupName|Stop||
Microsoft-Windows-Immersive-Shell-API|Information|1648|0|Microsoft-Windows-TWinAPI/Diagnostic|ItemStateStore_EnforceCapOnItemTileSize|Start||
