Provider|Event ID|Channel|Message
Microsoft-Windows-Win32k|1|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|2|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|3|Microsoft-Windows-Win32k/UIPI|
Microsoft-Windows-Win32k|4|Microsoft-Windows-Win32k/UIPI|
Microsoft-Windows-Win32k|5|Microsoft-Windows-Win32k/UIPI|
Microsoft-Windows-Win32k|6|Microsoft-Windows-Win32k/UIPI|
Microsoft-Windows-Win32k|7|Microsoft-Windows-Win32k/UIPI|
Microsoft-Windows-Win32k|8|Microsoft-Windows-Win32k/UIPI|
Microsoft-Windows-Win32k|9|Microsoft-Windows-Win32k/UIPI|
Microsoft-Windows-Win32k|10|Microsoft-Windows-Win32k/Power|
Microsoft-Windows-Win32k|11|Microsoft-Windows-Win32k/Power|
Microsoft-Windows-Win32k|12|Microsoft-Windows-Win32k/Power|
Microsoft-Windows-Win32k|13|Microsoft-Windows-Win32k/Power|
Microsoft-Windows-Win32k|14|Microsoft-Windows-Win32k/Concurrency|
Microsoft-Windows-Win32k|15|Microsoft-Windows-Win32k/Concurrency|
Microsoft-Windows-Win32k|16|Microsoft-Windows-Win32k/Concurrency|
Microsoft-Windows-Win32k|17|Microsoft-Windows-Win32k/Concurrency|
Microsoft-Windows-Win32k|18|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|19|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|20|Microsoft-Windows-Win32k/Power|
Microsoft-Windows-Win32k|21|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|22|Microsoft-Windows-Win32k/Power|
Microsoft-Windows-Win32k|23|Microsoft-Windows-Win32k/Power|
Microsoft-Windows-Win32k|24|Microsoft-Windows-Win32k/Power|
Microsoft-Windows-Win32k|25|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|26|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|27|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|28|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|29|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|30|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|31|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|32|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|33|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|35|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|36|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|37|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|38|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|39|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|40|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|41|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|42|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|43|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|44|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|45|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|46|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|47|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|48|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|49|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|50|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|51|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|52|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|53|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|54|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|55|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|56|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|57|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|58|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|59|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|60|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|61|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|62|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|63|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|64|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|65|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|66|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|67|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|68|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|69|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|70|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|71|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|72|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|73|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|74|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|75|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|76|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|77|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|78|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|79|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|80|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|81|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|82|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|83|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|84|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|85|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|86|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|87|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|88|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|89|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|91|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|92|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|93|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|94|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|95|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|96|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|97|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|98|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|99|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|100|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|102|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|103|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|104|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|105|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|106|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|107|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|108|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|109|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|110|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|111|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|112|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|113|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|114|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|115|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|116|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|117|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|118|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|119|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|120|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|121|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|122|Microsoft-Windows-Win32k/Render|
Microsoft-Windows-Win32k|123|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|124|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|125|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|126|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|127|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|128|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|129|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|130|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|131|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|132|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|133|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|134|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|135|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|136|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|137|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|138|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|139|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|140|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|141|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|142|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|143|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|144|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|145|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|146|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|147|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|148|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|149|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|150|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|151|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|152|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|153|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|154|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|155|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|156|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|157|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|158|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|159|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|160|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|161|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|162|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|163|Microsoft-Windows-Win32k/Contention|
Microsoft-Windows-Win32k|164|Microsoft-Windows-Win32k/Contention|
Microsoft-Windows-Win32k|165|Microsoft-Windows-Win32k/Contention|
Microsoft-Windows-Win32k|166|Microsoft-Windows-Win32k/Contention|
Microsoft-Windows-Win32k|167|Microsoft-Windows-Win32k/Contention|
Microsoft-Windows-Win32k|168|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|169|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|170|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|171|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|172|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|173|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|174|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|175|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|176|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|177|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|178|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|179|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|180|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|181|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|182|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|183|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|184|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|185|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|186|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|187|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|188|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|189|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|190|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|191|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|192|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|193|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|194|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|195|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|196|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|197|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|198|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|199|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|200|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|201|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|202|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|203|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|204|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|205|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|206|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|207|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|213|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|214|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|215|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|216|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|217|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|218|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|219|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|220|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|221|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|222|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|223|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|224|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|225|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|226|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|227|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|228|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|229|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|230|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|231|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|232|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|233|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|234|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|235|Microsoft-Windows-Win32k/Messages|
Microsoft-Windows-Win32k|236|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|237|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|238|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|239|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|240|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|241|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|242|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|243|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|244|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|245|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|246|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|247|Microsoft-Windows-Win32k/Tracing|
Microsoft-Windows-Win32k|248|Microsoft-Windows-Win32k/Tracing|
