Provider|Event ID|Channel|Message
Microsoft-Windows-NDF-HelperClassDiscovery|1001|Microsoft-Windows-Diagnostics-Networking/Debug|The component name '{ComponentName}' for the first party helper class '{HelperClassName}' is a duplicate
Microsoft-Windows-NDF-HelperClassDiscovery|1002|Microsoft-Windows-Diagnostics-Networking/Debug|The component name '{ComponentName}' for the extension helper class '{HelperClassName}' is a duplicate
Microsoft-Windows-NDF-HelperClassDiscovery|1003|Microsoft-Windows-Diagnostics-Networking/Debug|'{HelperClassName}' is a duplicate third party helper class
Microsoft-Windows-NDF-HelperClassDiscovery|1004|Microsoft-Windows-Diagnostics-Networking/Debug|'{HelperClassName}' is a duplicate first party extension helper class
Microsoft-Windows-NDF-HelperClassDiscovery|1005|Microsoft-Windows-Diagnostics-Networking/Debug|'{HelperClassName}' is a duplicate first party helper class
Microsoft-Windows-NDF-HelperClassDiscovery|1006|Microsoft-Windows-Diagnostics-Networking/Debug|The duplicate '{HelperClassName}' extension helper class was replaced
Microsoft-Windows-NDF-HelperClassDiscovery|1007|Microsoft-Windows-Diagnostics-Networking/Debug|The duplicate '{HelperClassName}' helper class was replaced
Microsoft-Windows-NDF-HelperClassDiscovery|1008|Microsoft-Windows-Diagnostics-Networking/Debug|Helper class '{HelperClassName}' with the duplicate component name '{ComponentName}' was replaced
Microsoft-Windows-NDF-HelperClassDiscovery|1009|Microsoft-Windows-Diagnostics-Networking/Debug|Encountered error '{ErrorCode}' loading helper class with component name '{Name}' (location={Location})
Microsoft-Windows-NDF-HelperClassDiscovery|1010|Microsoft-Windows-Diagnostics-Networking/Debug|Encountered error '{ErrorCode}' loading extension helper class '{Name}' (location={Location})
Microsoft-Windows-NDF-HelperClassDiscovery|1011|Microsoft-Windows-Diagnostics-Networking/Debug|Encountered error '{ErrorCode}' loading helper class '{Name}' (location={Location})
Microsoft-Windows-NDF-HelperClassDiscovery|1012|Microsoft-Windows-Diagnostics-Networking/Debug|Encountered error '{ErrorCode}' loading third party non-extension helper class '{Name}' (location={Location})
Microsoft-Windows-NDF-HelperClassDiscovery|1100|Microsoft-Windows-Diagnostics-Networking/Debug|Failed to load '{Name}' value '{KeyOrValue}' (error={ErrorCode} location={Location})
Microsoft-Windows-NDF-HelperClassDiscovery|1101|Microsoft-Windows-Diagnostics-Networking/Debug|Warning: Could not load '{Name}' value '{KeyOrValue}' (error={ErrorCode} location={Location})
