Provider|Event ID|Channel|Message
Microsoft-Windows-WMVENCOD|0|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|1|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|2|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|3|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|4|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|5|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|6|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|7|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|8|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|9|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|10|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|11|WINDOWS_VC1ENC_CHANNEL|
Microsoft-Windows-WMVENCOD|12|WINDOWS_VC1ENC_CHANNEL|
