Provider|Level|Event ID|Version|Channel|Task|Opcode|Keyword|Message
Microsoft-Windows-WinINet|Information|101|0|Microsoft-Windows-WinINet/Analytic|WININET_ROOT_HANDLE_CREATED||Flagged on all WinINet events dealing with creation or destruction of INTERNET handles|Session handle {HINTERNET} created: UserAgent={UserAgent}, AccessType={AccessType}, ProxyList={ProxyList}, ProxyBypassList={ProxyBypassList}, Flags={HINTERNET}0
Microsoft-Windows-WinINet|Information|102|0|Microsoft-Windows-WinINet/Analytic|WININET_OPEN_URL_HANDLE_CREATED||Flagged on all WinINet events dealing with creation or destruction of INTERNET handles|Handle {ConnectionHandle} created by InternetOpenURL: SessionHandle={ParentHandle},URL={URL}, Headers={Headers}, Flags={Flags}
Microsoft-Windows-WinINet|Information|103|0|Microsoft-Windows-WinINet/Analytic|WININET_CONNECT_HANDLE_CREATED||Flagged on all WinINet events dealing with creation or destruction of INTERNET handles|Handle {ConnectionHandle} created by InternetConnect: SessionHandle={ParentHandle}, Server={ServerName}:{ServerPort}, {Service}, Flags={Flags}
Microsoft-Windows-WinINet|Information|104|0|Microsoft-Windows-WinINet/Analytic|WININET_HTTP_REQUEST_HANDLE_CREATED||Flagged on all WinINet events dealing with creation or destruction of INTERNET handles|Request handle {ConnectionHandle} created by HttpOpenRequest: ConnectionHandle={ParentHandle}, {Verb}, Target={ObjectName}, Ver={Version}, Referrer={ConnectionHandle}0, Media types={ConnectionHandle}2, Flags={ConnectionHandle}3
Microsoft-Windows-WinINet|Information|105|0|Microsoft-Windows-WinINet/Analytic|WININET_HANDLE_CLOSED||Flagged on all WinINet events dealing with creation or destruction of INTERNET handles|Handle {HINTERNET} closed successfully
Microsoft-Windows-WinINet|Error|106|0|Microsoft-Windows-WinINet/Analytic|WININET_HANDLE_CREATE_FAILED||Flagged on all WinINet events dealing with creation or destruction of INTERNET handles|Failed to create handle: ParentHandle={HINTERNET}, Error={Error}
Microsoft-Windows-WinINet|Error|107|0|Microsoft-Windows-WinINet/Analytic|WININET_HANDLE_CLOSE_FAILED||Flagged on all WinINet events dealing with creation or destruction of INTERNET handles|Handle {HINTERNET} failed to close: Error={Error}
Microsoft-Windows-WinINet|Information|108|0|Microsoft-Windows-WinINet/Analytic|WININET_HTTP_REQUEST_HANDLE_CREATED||Flagged on all WinINet events dealing with creation or destruction of INTERNET handles|Request handle {ConnectionHandle} Server Details: Server={ServerName} Port={ServerPort} Service={Service}
Microsoft-Windows-WinINet|Information|200|0|Microsoft-Windows-WinINet/Analytic|WININET_HTTP_REQUEST|Start|Flagged on all WinINet events dealing with processing of HTTP requests and responses|HTTP request was received from API: RequestHandle={HINTERNET}
Microsoft-Windows-WinINet|Information|201|0|Microsoft-Windows-WinINet/Analytic|WININET_HTTP_REQUEST|Stop|Flagged on all WinINet events dealing with processing of HTTP requests and responses|HTTP request was sent successfully: RequestHandle={RequestHandle}, SocketHandle={SocketHandle}, {Verb}, CookieSent= {Cookie}
Microsoft-Windows-WinINet|Error|202|0|Microsoft-Windows-WinINet/Analytic|WININET_HTTP_REQUEST|Fail|Flagged on all WinINet events dealing with processing of HTTP requests and responses WININET_KEYWORD_AOAC|HTTP request send failed: Handle={Handle}, Error={Error}
Microsoft-Windows-WinINet|Information|203|0|Microsoft-Windows-WinINet/Analytic|WININET_HTTP_RESPONSE|Stop|Flagged on all WinINet events dealing with processing of HTTP requests and responses|HTTP response ({ResponseCode}) received: RequestHandle={RequestHandle}, SocketHandle={SocketHandle}, {Verb}, ContentLength={ContentLength}
Microsoft-Windows-WinINet|Information|204|0|Microsoft-Windows-WinINet/Analytic|WININET_HTTP_RESPONSE|Fail|Flagged on all WinINet events dealing with processing of HTTP requests and responses WININET_KEYWORD_AOAC|HTTP response failed: Handle={Handle}, Error={Error}
Microsoft-Windows-WinINet|Information|205|0|Microsoft-Windows-WinINet/Analytic|WININET_HTTP_CONNECTION_CLOSED||Flagged on all WinINet events dealing with processing of HTTP requests and responses|HTTP connection (Handle={ConnectionHandle}, SocketHandle={SocketHandle}) closed due to the following reason: {Reason}
Microsoft-Windows-WinINet|Information|206|0|Microsoft-Windows-WinINet/Analytic|WININET_KEEP_ALIVE_CONNECTION_REUSED||Flagged on all WinINet events dealing with processing of HTTP requests and responses|Keep-alive connection is re-used: ConnectionHandle={ConnectionHandle}, SocketHandle={SocketHandle}
Microsoft-Windows-WinINet|Information|207|0|Microsoft-Windows-WinINet/Analytic|WININET_KEEP_ALIVE_CONNECTION_POOLED||Flagged on all WinINet events dealing with processing of HTTP requests and responses|Connection is returned to keep-alive pool: RequestHandle={ConnectionHandle}, SocketHandle={SocketHandle}
Microsoft-Windows-WinINet|Information|208|0|Microsoft-Windows-WinINet/Analytic|WININET_KEEP_ALIVE_CONNECTION_CLOSED||Flagged on all WinINet events dealing with processing of HTTP requests and responses|Keep-alive connection is closed: ConnectionHandle={ConnectionHandle}, SocketHandle={SocketHandle}
