Provider|Level|Event ID|Version|Channel|Task|Opcode|Keyword|Message
Microsoft-Windows-OOBE-Machine|Information|5001|0|Microsoft-Windows-OOBE-Machine/Diagnostic|WirelessNetworkListRefresh|||
Microsoft-Windows-OOBE-Machine|Information|5002|0|Microsoft-Windows-OOBE-Machine/Diagnostic|WirelessPageVisibilityResult|||
Microsoft-Windows-OOBE-Machine|Information|5003|0|Microsoft-Windows-OOBE-Machine/Diagnostic|HomeGroupPageVisibilityResult|||
Microsoft-Windows-OOBE-Machine|Information|5004|0|Microsoft-Windows-OOBE-Machine/Diagnostic|ServiceStartResult|||
Microsoft-Windows-OOBE-Machine|Information|5005|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CComputerPage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5006|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CComputerPage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5007|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CComputerPage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5008|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CEndPage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5009|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CEndPage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5010|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CEndPage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5011|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CEulaPage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5012|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CEulaPage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5013|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CEulaPage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5014|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CHomeGroupPage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5015|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CHomeGroupPage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5016|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CHomeGroupPage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5017|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CLanguagePage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5018|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CLanguagePage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5019|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CLanguagePage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5020|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CNetworkPage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5021|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CNetworkPage_LocationSelected|||
Microsoft-Windows-OOBE-Machine|Information|5022|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CNetworkPage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5023|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CPidPage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5024|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CPidPage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5025|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CPidPage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5026|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CProtectPCPage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5027|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CProtectPCPage_OptionSelected|||
Microsoft-Windows-OOBE-Machine|Information|5028|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CProtectPCPage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5029|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CTimeDatePage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5030|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CTimeDatePage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5031|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CTimeDatePage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5032|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CUserPage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5033|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CUserPage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5034|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CUserPage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5035|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CWelcomePage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5036|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CWelcomePage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5037|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CWelcomePage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5038|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CWirelessPage_OnSetActive|||
Microsoft-Windows-OOBE-Machine|Information|5039|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CWirelessPage_OnOobeWizNext|||
Microsoft-Windows-OOBE-Machine|Information|5040|0|Microsoft-Windows-OOBE-Machine/Diagnostic|CWirelessPage_OnKillActive|||
Microsoft-Windows-OOBE-Machine|Information|5041|0|Microsoft-Windows-OOBE-Machine/Diagnostic|MandatoryTasks|Start||
Microsoft-Windows-OOBE-Machine|Information|5042|0|Microsoft-Windows-OOBE-Machine/Diagnostic|MandatoryTasks|Stop||
