Provider|Level|Event ID|Version|Channel|Task|Opcode|Keyword|Message
Microsoft-Windows-IME-TIP|Information|1|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: Activate IME|Start||
Microsoft-Windows-IME-TIP|Information|2|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: Activate IME|Stop||
Microsoft-Windows-IME-TIP|Information|11|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: Deactivate IME|Start||
Microsoft-Windows-IME-TIP|Information|12|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: Deactivate IME|Stop||
Microsoft-Windows-IME-TIP|Information|21|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Candidate Open|Start||
Microsoft-Windows-IME-TIP|Information|22|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Candidate Open|Stop||
Microsoft-Windows-IME-TIP|Information|23|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Candidate Close|Start||
Microsoft-Windows-IME-TIP|Information|24|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Candidate Close|Stop||
Microsoft-Windows-IME-TIP|Information|25|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME SetText|Start||
Microsoft-Windows-IME-TIP|Information|26|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME SetText|Stop||
Microsoft-Windows-IME-TIP|Information|101|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: Processing incoming key|Start||
Microsoft-Windows-IME-TIP|Information|102|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: Processing incoming key|Stop||
Microsoft-Windows-IME-TIP|Information|120|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_SUGGESTION|Start||
Microsoft-Windows-IME-TIP|Information|121|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_SUGGESTION|Stop||
Microsoft-Windows-IME-TIP|Information|122|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_SUGGESTION|Start||
Microsoft-Windows-IME-TIP|Information|123|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_SUGGESTION|Stop||
Microsoft-Windows-IME-TIP|Information|124|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_SUGGESTION|Start||
Microsoft-Windows-IME-TIP|Information|125|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_SUGGESTION|Stop||
Microsoft-Windows-IME-TIP|Information|126|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_SUGGESTION|Start||
Microsoft-Windows-IME-TIP|Information|127|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_SUGGESTION|Stop||
Microsoft-Windows-IME-TIP|Information|130|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Start||
Microsoft-Windows-IME-TIP|Information|131|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Stop||
Microsoft-Windows-IME-TIP|Information|132|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Start||
Microsoft-Windows-IME-TIP|Information|133|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Stop||
Microsoft-Windows-IME-TIP|Information|134|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Start||
Microsoft-Windows-IME-TIP|Information|135|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Stop||
Microsoft-Windows-IME-TIP|Information|136|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Start||
Microsoft-Windows-IME-TIP|Information|137|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Stop||
Microsoft-Windows-IME-TIP|Information|138|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Start||
Microsoft-Windows-IME-TIP|Information|139|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Stop||
Microsoft-Windows-IME-TIP|Information|140|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Start||
Microsoft-Windows-IME-TIP|Information|141|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME Mode Indicator|Stop||
Microsoft-Windows-IME-TIP|Information|142|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_CHS_HWKBD_KeyProcess|||EAIME_IME_CHS_HWKBD_KeyProcess_Info
Microsoft-Windows-IME-TIP|Information|143|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_CHT_HWKBD_KeyProcess|||EAIME_IME_CHT_HWKBD_KeyProcess_Info
Microsoft-Windows-IME-TIP|Information|144|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_JPN_HWKBD_KeyProcess|||EAIME_IME_JPN_HWKBD_KeyProcess_Info
Microsoft-Windows-IME-TIP|Information|145|0|Microsoft-Windows-IME-TIP/Analytic|Task ID: IME_KOR_HWKBD_KeyProcess|||EAIME_IME_KOR_HWKBD_KeyProcess_Info
